 -11.85940	-91.39012	-0.73443
 -12.28741	-91.42823	-0.70599
 -13.09873	-91.45219	-1.14048
 -13.77683	-91.37280	-0.65607
 -14.56081	-91.31467	-0.77997
 -11.64758	-91.43007	-1.28635
